iter	Logloss
663	0.01665007403
664	0.01663507398
665	0.01662341915
666	0.01660931468
667	0.0165991845
668	0.01659752349
669	0.01658799677
670	0.01658107927
671	0.01657323004
672	0.01656404265
673	0.01655358789
674	0.01655203099
675	0.01653387884
676	0.01652710187
677	0.0165166201
678	0.01650930819
679	0.01650378181
680	0.01648989388
681	0.0164768552
682	0.01647085485
683	0.01646170051
684	0.01645148128
685	0.01644017467
686	0.01643441598
687	0.01643180276
688	0.01642282347
689	0.01640554495
690	0.01639585779
691	0.01638730189
692	0.01637557892
693	0.01637100559
694	0.01636632908
695	0.0163636305
696	0.01635436385
697	0.01635293468
698	0.01634789847
699	0.01634340425
700	0.0163398257
701	0.01633160902
702	0.01632045036
703	0.01631535682
704	0.01630989963
705	0.01628866093
706	0.01628174984
707	0.01627702639
708	0.01627223536
709	0.01626446534
710	0.01625917194
711	0.01623465667
712	0.01622983343
713	0.01622325775
714	0.01621562077
715	0.01620571431
716	0.01619536638
717	0.01618668154
718	0.01617695586
719	0.01616209473
720	0.01615181938
721	0.0161428174
722	0.01613390483
723	0.01612672356
724	0.01611564533
725	0.01610343344
726	0.01609349555
727	0.01608684399
728	0.01608064107
729	0.01607255103
730	0.01606448468
731	0.01605481502
732	0.01603850819
733	0.0160291869
734	0.01601821041
735	0.01601511711
736	0.01600901765
737	0.01599436605
738	0.01599051818
739	0.01598608211
740	0.01598207542
741	0.0159750154
742	0.01596226489
743	0.01594810677
744	0.0159374363
745	0.01592894626
746	0.01592039055
747	0.01590873168
748	0.01589659317
749	0.01588511135
750	0.01587624171
751	0.01586382863
752	0.01584661542
753	0.01583605302
754	0.01583337878
755	0.01582592861
756	0.01581370821
757	0.01581003083
758	0.01580320846
759	0.01579339844
760	0.01578866535
761	0.01577363603
762	0.01576851011
763	0.01576656008
764	0.01575570266
765	0.01574857406
766	0.01574085237
767	0.0157330402
768	0.01572541528
769	0.01572289321
770	0.01571230018
771	0.01570562924
772	0.01569557745
773	0.01568670681
774	0.01567957577
775	0.01566824049
776	0.0156617575
777	0.0156492726
778	0.01564558096
779	0.01563632367
780	0.01563292857
781	0.01562633259
782	0.01561910728
783	0.01561664834
784	0.015604646
785	0.01559993652
786	0.01559439946
787	0.01558675383
788	0.01557974802
789	0.01557647921
790	0.01557209554
791	0.01556358267
792	0.01555562723
793	0.01555251089
794	0.01554338905
795	0.01554116564
796	0.01553231991
797	0.01552053069
798	0.01551136823
799	0.0155076043
800	0.01550329799
801	0.01549470616
802	0.01548723734
803	0.01547479058
804	0.01546538053
805	0.01545195093
806	0.01544235537
807	0.01543352521
808	0.01542508913
809	0.01542195294
810	0.0154150374
811	0.01540667278
812	0.0154035898
813	0.0153971776
814	0.01539312233
815	0.01538209513
816	0.01537554666
817	0.01537142594
818	0.01536493551
819	0.0153611049
820	0.01535506482
821	0.01534301011
822	0.01533131919
823	0.01532791994
824	0.01532239901
825	0.01531328618
826	0.01530586202
827	0.01529681418
828	0.0152925359
829	0.01528871236
830	0.01528351877
831	0.01527522515
832	0.01527196836
833	0.01526915676
834	0.01526284559
835	0.01525189029
836	0.01524897122
837	0.01523628577
838	0.01523032612
839	0.01522233418
840	0.01521686414
841	0.01520979772
842	0.01520140983
843	0.01519504907
844	0.01518634621
845	0.01518033955
846	0.01517657606
847	0.01516948825
848	0.01516408169
849	0.01515913963
850	0.015152828
851	0.01514614165
852	0.01513743548
853	0.01512828938
854	0.01512662168
855	0.01512488353
856	0.01510734516
857	0.01510406778
858	0.0151000977
859	0.01509833678
860	0.01509287872
861	0.01508939788
862	0.01508772856
863	0.0150847165
864	0.0150760902
865	0.0150729619
866	0.01506713247
867	0.01506428544
868	0.01505566862
869	0.01505380963
870	0.01505067813
871	0.01503965428
872	0.01502240355
873	0.01501723029
874	0.01500812639
875	0.01500198216
876	0.01499634105
877	0.01498890052
878	0.01498299348
879	0.01497953864
880	0.01496783089
881	0.01496161607
882	0.01495700048
883	0.01495221344
884	0.01494950919
885	0.01494665627
886	0.01494309431
887	0.01493927732
888	0.0149330151
889	0.01492879061
890	0.01492163505
891	0.01491218206
892	0.01490724089
893	0.01489896873
894	0.01488340588
895	0.01487184667
896	0.01486933349
897	0.01486624407
898	0.01485544407
899	0.01485304363
900	0.01484668951
901	0.0148369542
902	0.0148341725
903	0.0148261081
904	0.01482318193
905	0.01481919177
906	0.01481679662
907	0.01481293197
908	0.01480611919
909	0.01480011902
910	0.01479566437
911	0.014794275
912	0.01479261912
913	0.01478422592
914	0.01477030128
915	0.01476549258
916	0.01475841542
917	0.01475676937
918	0.01475067472
919	0.0147419741
920	0.01473919664
921	0.01473559513
922	0.0147279025
923	0.01472335306
924	0.01472189618
925	0.01471693922
926	0.01470981407
927	0.01470145513
928	0.01469680707
929	0.0146884974
930	0.0146851297
931	0.01467630404
932	0.01467379698
933	0.01467226895
934	0.01466851718
935	0.01466707223
936	0.01466270362
937	0.01465644657
938	0.01465040373
939	0.01464453287
940	0.01463951422
941	0.01463614556
942	0.01463464888
943	0.01462873295
944	0.01462462321
945	0.01461903854
946	0.01461608642
947	0.01461500986
948	0.01461191658
949	0.01460380785
950	0.01459835385
951	0.01459623998
952	0.01459185902
953	0.01458549073
954	0.01458020811
955	0.01457555459
956	0.01457140107
957	0.01456853714
958	0.01455601433
959	0.01455104865
960	0.01454570425
961	0.0145416673
962	0.01454034182
963	0.01453689421
964	0.01453305973
965	0.01452907955
966	0.01452564631
967	0.01452255148
968	0.01451845681
969	0.01451399864
970	0.01450797158
971	0.0145072095
972	0.014496081
973	0.01448375127
974	0.0144788269
975	0.01447582404
976	0.01447099105
977	0.01446643545
978	0.01445234529
979	0.01445078026
980	0.01444295117
981	0.01443428246
982	0.01443178039
983	0.01442863954
984	0.01442641742
985	0.01442411255
986	0.01441546454
987	0.01441346016
988	0.01441123912
989	0.01440838502
990	0.01440452613
991	0.01440243799
992	0.0144005553
993	0.01439325266
994	0.0143893498
995	0.01438140701
996	0.01438038807
997	0.0143753665
998	0.01437415513
999	0.01436855397
